Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3907,Ali,Brown,student2907@university.com,Male,24,Mathematics,80.31,83.88,48.6,92.67,81.07,51.4,50.53,64.4685,D,9.8,Yes,Yes,PhD,Low,9,7.5
S3908,Maria,Jones,student2908@university.com,Male,18,CS,74.46,84.04,77.82,53.8,93.71,18.3,64.03,69.626,D,9.7,No,No,High School,Medium,2,8.7
S3909,John,Davis,student2909@university.com,Female,22,CS,54.8,46.32,79.83,95.03,84.87,81.0,71.79,75.234,C,9.6,Yes,Yes,Bachelor's,High,5,4.8
S3910,Liam,Smith,student2910@university.com,Female,24,Engineering,69.78,56.25,96.52,97.47,75.56,47.2,94.64,85.496,B,17.7,Yes,Yes,None,Medium,1,4.4
S3911,Ali,Jones,student2911@university.com,Male,21,Engineering,75.74,44.01,97.12,99.51,65.59,15.3,82.72,77.94800000000001,C,18.0,Yes,No,PhD,High,2,4.6
S3912,Emma,Johnson,student2912@university.com,Female,20,CS,91.34,40.52,79.53,90.48,94.35,16.7,68.12,70.2385,C,23.1,Yes,Yes,High School,High,7,7.7
S3913,Maria,Williams,student2913@university.com,Male,24,Business,53.81,49.5,40.34,57.09,71.14,79.7,74.53,59.531499999999994,F,10.0,Yes,No,Bachelor's,Medium,4,4.6
S3914,Ali,Johnson,student2914@university.com,Female,23,Mathematics,67.42,92.83,61.54,85.31,92.77,70.3,90.87,82.159,B,7.3,No,No,None,Low,7,6.5
S3915,Ali,Williams,student2915@university.com,Female,18,Business,91.13,54.39,70.79,60.17,89.15,50.7,64.98,65.8255,D,21.7,Yes,No,High School,High,4,7.5
S3916,John,Davis,student2916@university.com,Female,22,Business,82.42,98.21,69.95,94.86,90.81,30.6,80.75,81.284,B,17.1,Yes,No,Bachelor's,Medium,1,7.6
S3917,Omar,Jones,student2917@university.com,Male,18,Business,64.5,75.84,76.2,65.83,99.49,46.1,63.11,71.4875,C,21.7,No,No,Master's,High,6,6.0
S3918,Liam,Davis,student2918@university.com,Male,20,CS,92.27,54.24,97.63,66.34,87.44,63.6,74.0,76.6185,C,14.5,No,No,High School,Low,9,7.5
S3919,Emma,Brown,student2919@university.com,Male,19,Engineering,74.66,69.83,93.11,95.88,51.7,87.89999999999999,51.23,73.068,C,23.8,No,No,PhD,Medium,6,8.8
S3920,Ahmed,Davis,student2920@university.com,Female,22,Business,74.92,53.15,46.53,50.66,60.27,55.6,92.61,63.794,D,22.1,Yes,Yes,High School,Low,7,4.1
S3921,Liam,Davis,student2921@university.com,Female,18,CS,98.83,99.04,55.96,59.7,51.76,27.7,52.42,60.088,D,21.3,Yes,No,None,High,7,7.4
S3922,Ahmed,Brown,student2922@university.com,Female,19,Mathematics,97.36,90.84,89.99,71.1,59.5,4.3,61.22,71.3195,C,5.7,Yes,Yes,High School,Low,1,6.6
S3923,Ali,Williams,student2923@university.com,Female,21,Engineering,67.93,41.57,89.46,85.04,53.07,17.5,66.68,67.5425,D,26.5,No,No,None,High,2,5.1
S3924,Sara,Brown,student2924@university.com,Male,20,Mathematics,57.03,96.87,56.52,82.38,75.08,65.0,81.26,76.15350000000001,C,14.4,Yes,Yes,Bachelor's,High,1,5.5
S3925,Emma,Jones,student2925@university.com,Male,20,Business,66.28,83.26,83.84,83.47,51.41,16.0,86.0,77.7105,C,8.4,No,No,Master's,High,1,8.2
S3926,Maria,Davis,student2926@university.com,Male,22,Engineering,51.52,44.94,80.32,94.0,73.63,48.2,54.02,66.9,D,23.9,No,Yes,None,Medium,8,6.9
S3927,Sara,Brown,student2927@university.com,Female,18,Business,51.04,80.24,68.41,56.05,94.94,69.9,52.17,66.18599999999999,D,17.2,Yes,Yes,Bachelor's,Low,4,4.1
S3928,Sara,Davis,student2928@university.com,Female,21,Engineering,69.78,78.82,52.09,76.11,87.43,30.8,89.95,73.53,C,5.8,No,No,Bachelor's,Low,10,8.8
S3929,Liam,Jones,student2929@university.com,Male,23,Business,97.05,53.13,93.32,86.27,97.2,66.9,85.61,82.988,B,24.5,No,Yes,Master's,Medium,8,7.3
S3930,Emma,Johnson,student2930@university.com,Female,22,Mathematics,93.57,85.51,80.67,81.81,61.33,58.1,91.58,81.7775,B,15.9,Yes,No,PhD,Medium,5,6.2
S3931,Omar,Jones,student2931@university.com,Male,23,Mathematics,75.57,45.22,50.14,72.42,76.55,43.9,83.83,65.17999999999999,D,23.9,Yes,No,PhD,Low,1,7.6
S3932,Ali,Smith,student2932@university.com,Female,22,Business,78.26,69.37,82.29,50.86,65.93,89.7,87.55,75.95,C,23.9,Yes,No,High School,High,9,5.0
S3933,Ali,Smith,student2933@university.com,Female,18,Engineering,50.3,40.6,84.49,53.02,74.69,69.2,68.95,66.7795,D,7.5,Yes,Yes,PhD,Low,3,5.3
S3934,Ali,Smith,student2934@university.com,Male,21,Mathematics,60.78,98.12,93.21,55.95,77.85,36.1,79.51,79.856,C,20.3,Yes,Yes,High School,High,7,4.8
S3935,Ali,Davis,student2935@university.com,Male,18,Engineering,51.24,85.09,53.37,67.16,51.81,80.39999999999999,90.27,72.462,C,14.0,Yes,No,None,High,7,6.0
S3936,Liam,Williams,student2936@university.com,Female,20,Engineering,87.73,49.53,99.33,55.88,61.66,73.8,58.61,68.083,D,18.7,Yes,Yes,None,Low,10,8.5
S3937,Ahmed,Williams,student2937@university.com,Male,23,Mathematics,57.28,60.5,49.2,71.3,85.24,79.2,71.14,65.896,D,7.2,No,No,High School,Medium,10,5.9
S3938,Ali,Williams,student2938@university.com,Male,19,CS,93.45,49.63,76.04,58.93,88.65,64.1,87.02,73.47,C,19.7,No,Yes,Master's,Medium,4,5.4
S3939,Ahmed,Davis,student2939@university.com,Female,24,CS,82.17,86.0,79.43,88.96,78.47,37.9,76.63,78.83250000000001,C,24.4,No,No,Master's,High,8,7.5
S3940,Ahmed,Jones,student2940@university.com,Female,20,Engineering,61.47,43.53,65.14,93.57,63.54,34.900000000000006,84.08,70.17299999999999,C,29.7,Yes,No,PhD,Low,8,8.3
S3941,Omar,Williams,student2941@university.com,Female,20,Mathematics,57.89,90.42,68.5,69.48,70.25,65.4,64.64,70.797,C,13.0,Yes,No,None,Low,2,5.2
S3942,Ali,Johnson,student2942@university.com,Male,23,CS,81.38,96.53,93.45,75.57,54.8,13.1,51.62,70.7985,C,8.9,No,Yes,None,Medium,8,8.0
S3943,John,Smith,student2943@university.com,Female,22,Business,95.04,80.6,78.72,97.67,97.66,82.0,51.46,75.72449999999999,C,14.1,Yes,Yes,Master's,Low,5,5.5
S3944,Maria,Jones,student2944@university.com,Female,20,Engineering,85.92,52.78,69.82,76.78,93.43,37.0,97.14,77.224,C,5.5,No,Yes,Bachelor's,Medium,2,5.2
S3945,Sara,Smith,student2945@university.com,Female,24,CS,67.43,61.61,47.7,99.75,53.28,63.0,97.23,73.776,C,15.2,Yes,No,Master's,High,6,6.4
S3946,Ahmed,Williams,student2946@university.com,Female,21,Mathematics,79.37,68.63,40.44,57.11,58.32,49.900000000000006,60.56,55.465999999999994,F,27.9,Yes,Yes,Master's,Low,8,4.3
S3947,Emma,Jones,student2947@university.com,Female,20,Mathematics,65.54,76.28,47.5,93.11,79.05,51.900000000000006,57.37,64.9945,D,9.9,Yes,Yes,Bachelor's,Low,4,8.3
S3948,Emma,Brown,student2948@university.com,Male,21,Engineering,99.96,80.12,97.37,74.86,61.62,73.8,50.91,72.7145,C,16.9,Yes,Yes,PhD,Medium,10,8.4
S3949,Maria,Johnson,student2949@university.com,Female,18,Mathematics,87.44,73.25,85.85,51.14,96.72,62.7,61.56,71.39599999999999,C,19.3,Yes,Yes,High School,High,9,7.4
S3950,Emma,Williams,student2950@university.com,Female,22,Business,80.72,61.08,98.03,98.61,87.78,25.0,66.72,78.505,C,9.5,No,Yes,PhD,High,8,5.5
S3951,John,Williams,student2951@university.com,Male,21,Business,71.16,93.46,42.14,98.25,63.66,7.4,62.06,64.6455,D,13.3,No,No,Bachelor's,Medium,7,4.8
S3952,Emma,Johnson,student2952@university.com,Female,20,CS,80.91,44.88,80.81,69.16,50.31,84.0,89.87,73.5005,C,27.8,No,Yes,Bachelor's,High,7,7.5
S3953,Sara,Johnson,student2953@university.com,Female,22,Mathematics,67.08,67.98,42.66,97.71,89.97,88.5,87.47,75.1815,C,12.4,No,Yes,PhD,Low,8,4.5
S3954,Sara,Brown,student2954@university.com,Male,24,Business,51.44,86.53,86.92,57.05,71.2,16.4,54.05,67.422,D,20.9,No,No,High School,Low,7,6.1
S3955,Ahmed,Williams,student2955@university.com,Female,22,Engineering,69.75,43.65,62.86,84.01,82.12,30.9,84.87,70.08200000000001,C,8.4,No,No,PhD,Medium,1,4.4
S3956,Ali,Davis,student2956@university.com,Male,21,Mathematics,96.52,82.32,45.75,59.6,64.35,28.2,76.03,63.37949999999999,D,21.7,Yes,No,None,High,5,6.1
S3957,Omar,Williams,student2957@university.com,Female,21,CS,81.32,89.18,74.08,62.33,57.14,93.7,56.61,68.6285,D,12.0,Yes,Yes,None,High,2,4.7
S3958,John,Smith,student2958@university.com,Male,19,Engineering,54.2,79.65,56.81,88.97,83.77,20.5,86.98,74.9915,C,10.8,Yes,No,None,Low,5,4.2
S3959,Ahmed,Jones,student2959@university.com,Male,19,Engineering,94.25,40.78,79.57,68.87,72.52,16.7,54.3,60.717000000000006,D,8.1,Yes,Yes,High School,Medium,5,6.2
S3960,John,Jones,student2960@university.com,Female,22,Engineering,63.44,50.81,79.49,50.36,61.76,18.2,58.86,59.792,F,6.2,No,No,High School,Medium,6,6.8
S3961,Ali,Smith,student2961@university.com,Male,23,Business,62.19,60.53,82.3,70.71,56.88,73.0,57.46,66.83699999999999,D,29.2,Yes,Yes,Bachelor's,Low,6,6.2
S3962,Liam,Jones,student2962@university.com,Male,23,Engineering,64.85,54.02,99.55,61.4,79.02,88.80000000000001,96.95,83.6275,B,15.3,Yes,No,Master's,Low,6,4.9
S3963,Emma,Johnson,student2963@university.com,Female,19,Business,78.86,97.76,63.2,84.17,86.28,39.3,84.91,79.1555,C,24.4,Yes,Yes,High School,High,7,4.4
S3964,Emma,Jones,student2964@university.com,Female,20,Engineering,77.23,79.1,67.92,59.72,64.19,13.6,70.56,66.07,D,28.0,No,No,Master's,Medium,2,4.6
S3965,Omar,Jones,student2965@university.com,Male,18,Business,74.57,57.82,88.28,92.11,86.76,58.6,91.11,83.4985,B,10.1,No,No,None,Low,4,7.6
S3966,Ali,Smith,student2966@university.com,Female,22,Mathematics,85.88,95.78,74.7,63.35,59.16,21.0,60.8,67.75049999999999,D,26.7,Yes,Yes,None,Medium,5,4.1
S3967,Ahmed,Brown,student2967@university.com,Male,18,Business,65.83,84.44,42.24,69.65,66.92,6.4,96.55,69.6505,D,22.7,No,Yes,Master's,Medium,10,8.3
S3968,Omar,Jones,student2968@university.com,Male,19,Business,89.1,57.08,90.58,64.9,87.24,88.6,84.85,79.55099999999999,C,19.4,No,Yes,PhD,High,7,8.2
S3969,Ali,Davis,student2969@university.com,Female,21,Mathematics,58.77,62.73,43.09,82.2,83.01,87.10000000000001,77.98,68.56200000000001,D,25.2,No,No,Bachelor's,Low,2,8.4
S3970,Maria,Jones,student2970@university.com,Female,24,Engineering,89.13,51.97,50.25,55.06,63.53,97.6,89.73,66.769,D,7.8,Yes,Yes,Bachelor's,High,8,8.4
S3971,Sara,Brown,student2971@university.com,Male,22,Mathematics,83.19,98.26,46.12,73.9,56.11,47.400000000000006,82.24,70.007,C,11.6,No,No,PhD,Low,2,7.3
S3972,Omar,Smith,student2972@university.com,Female,19,Engineering,84.16,71.04,44.68,66.72,52.12,29.4,94.36,66.824,D,8.3,Yes,Yes,Master's,Low,5,8.2
S3973,Omar,Brown,student2973@university.com,Female,20,Business,74.08,93.76,41.54,94.21,91.9,77.0,91.46,79.0585,C,27.4,No,Yes,Master's,Medium,9,7.7
S3974,Ahmed,Smith,student2974@university.com,Male,24,Engineering,83.35,60.79,43.3,53.67,53.76,18.0,59.89,52.236999999999995,F,7.5,No,No,High School,Low,2,5.5
S3975,John,Johnson,student2975@university.com,Male,22,Business,53.99,91.65,66.55,91.48,55.74,24.3,61.98,69.49,D,29.5,No,Yes,None,Medium,2,7.8
S3976,Maria,Smith,student2976@university.com,Male,22,Engineering,92.58,43.23,55.17,58.38,61.89,25.6,53.25,52.478,F,7.7,Yes,No,None,Low,2,7.1
S3977,Ahmed,Johnson,student2977@university.com,Male,23,Business,52.78,98.93,47.59,54.43,72.28,95.2,61.01,65.1925,D,21.5,No,Yes,Master's,Low,7,4.1
S3978,Ali,Johnson,student2978@university.com,Male,21,Business,57.44,94.72,79.52,60.12,89.49,73.0,67.17,75.856,C,21.5,Yes,Yes,High School,Medium,5,7.9
S3979,Ali,Smith,student2979@university.com,Male,22,CS,78.84,61.79,53.57,55.13,62.37,13.4,51.44,53.26950000000001,F,28.3,Yes,Yes,High School,High,9,8.4
S3980,Ali,Davis,student2980@university.com,Female,21,Engineering,86.97,86.48,41.14,76.05,77.18,9.3,65.75,62.572500000000005,D,13.1,No,No,Bachelor's,Medium,4,6.6
S3981,Liam,Williams,student2981@university.com,Male,19,Engineering,53.81,85.14,65.11,99.41,54.52,84.3,88.58,80.201,B,13.3,Yes,Yes,Bachelor's,Low,1,6.4
S3982,Ali,Smith,student2982@university.com,Female,20,CS,96.04,94.08,58.63,51.72,73.23,80.19999999999999,92.02,75.4665,C,26.2,Yes,Yes,Master's,High,8,6.1
S3983,John,Jones,student2983@university.com,Female,24,Business,98.68,58.44,59.12,73.06,58.88,67.1,50.44,58.87999999999999,F,29.5,Yes,No,Bachelor's,Low,6,7.6
S3984,Maria,Davis,student2984@university.com,Male,24,Business,80.3,67.93,66.72,69.3,60.56,19.6,50.36,59.40849999999999,F,5.8,Yes,Yes,High School,High,9,5.1
S3985,Emma,Davis,student2985@university.com,Female,20,CS,74.06,91.9,80.13,66.98,68.34,48.0,57.32,70.2945,C,20.9,No,Yes,PhD,High,3,7.9
S3986,Sara,Jones,student2986@university.com,Male,22,CS,87.07,86.71,76.99,66.59,88.07,60.3,93.63,82.15350000000001,B,11.1,Yes,No,None,Low,10,5.5
S3987,John,Williams,student2987@university.com,Female,22,Mathematics,66.42,63.61,96.24,94.75,87.2,93.2,73.46,83.232,B,23.2,No,No,Master's,Low,7,5.3
S3988,John,Davis,student2988@university.com,Male,19,Business,74.66,90.74,71.06,50.95,70.75,16.9,99.15,76.6835,C,24.3,Yes,Yes,Bachelor's,High,1,8.0
S3989,Liam,Johnson,student2989@university.com,Male,23,Mathematics,95.81,42.82,68.35,88.75,55.93,51.5,94.37,73.30199999999999,C,24.1,Yes,No,Bachelor's,High,2,4.9
S3990,Emma,Williams,student2990@university.com,Male,23,Engineering,97.78,86.92,52.8,62.65,64.03,15.8,94.51,71.1815,C,15.9,No,No,High School,Low,5,8.3
S3991,Emma,Jones,student2991@university.com,Male,23,Mathematics,96.35,52.41,85.32,69.16,75.27,44.400000000000006,56.42,66.2385,D,8.9,Yes,No,Bachelor's,Low,10,8.9
S3992,Sara,Williams,student2992@university.com,Female,21,CS,63.12,57.17,48.45,71.01,93.47,20.0,73.76,63.8145,D,19.6,No,Yes,None,Medium,2,5.6
S3993,Sara,Smith,student2993@university.com,Female,23,CS,61.62,69.59,69.47,65.24,98.41,83.6,99.68,81.517,B,24.7,Yes,Yes,Master's,Low,8,8.6
S3994,Emma,Williams,student2994@university.com,Female,20,CS,64.88,66.98,65.28,54.68,81.87,25.5,57.45,61.266,D,27.8,No,No,Bachelor's,Medium,5,6.8
S3995,Ali,Johnson,student2995@university.com,Female,24,CS,72.07,71.23,79.5,55.72,67.53,41.7,78.71,71.3685,C,16.3,No,Yes,PhD,Low,9,5.3
S3996,John,Smith,student2996@university.com,Female,24,Mathematics,65.71,72.69,95.06,64.91,84.67,40.8,67.21,75.07499999999999,C,11.1,Yes,No,PhD,Medium,3,6.3
S3997,Ahmed,Brown,student2997@university.com,Male,21,Mathematics,68.71,59.89,96.8,91.09,66.81,86.6,69.39,78.67499999999998,C,8.0,Yes,No,Master's,Low,6,8.0
S3998,Sara,Jones,student2998@university.com,Male,19,Mathematics,81.03,50.51,50.07,56.73,81.27,75.8,94.54,68.8825,D,24.9,No,No,PhD,High,4,7.3
S3999,Liam,Jones,student2999@university.com,Male,20,CS,88.13,86.11,55.71,87.13,62.19,5.8,79.4,70.2425,C,18.4,Yes,Yes,PhD,Medium,7,6.5
S4000,Liam,Williams,student3000@university.com,Male,24,CS,86.78,64.0,88.7,64.44,63.35,6.7,87.94,74.493,C,21.9,No,No,Bachelor's,Low,7,5.3
S4001,Sara,Davis,student3001@university.com,Male,20,Business,90.72,70.35,71.1,94.17,53.76,55.1,83.66,75.68199999999999,C,9.0,Yes,No,PhD,Medium,5,7.6
S4002,Emma,Smith,student3002@university.com,Female,24,Business,51.61,78.68,67.18,71.42,71.01,42.8,76.45,71.486,C,5.2,Yes,No,Bachelor's,Medium,10,5.6
S4003,Maria,Brown,student3003@university.com,Male,18,CS,52.39,94.58,82.64,58.59,80.91,27.6,89.59,79.9835,C,29.2,Yes,No,None,Medium,5,5.7
S4004,Ahmed,Smith,student3004@university.com,Male,19,Business,89.47,82.45,76.12,99.29,89.44,79.3,98.54,88.762,B,25.3,No,No,High School,Medium,4,7.7
S4005,Ahmed,Jones,student3005@university.com,Female,19,Engineering,76.65,42.73,98.24,58.83,90.52,12.9,98.34,78.993,C,15.0,No,No,Bachelor's,Low,9,6.8
S4006,Sara,Smith,student3006@university.com,Female,18,Engineering,78.91,90.31,75.04,78.38,99.62,97.4,89.47,85.73649999999999,B,16.4,Yes,No,High School,Medium,7,4.9
S4007,Ali,Brown,student3007@university.com,Male,21,CS,52.63,99.36,67.96,78.46,54.39,2.4,74.37,71.53299999999999,C,28.2,Yes,Yes,Bachelor's,Low,6,7.4
S4008,Maria,Davis,student3008@university.com,Male,24,Mathematics,62.77,68.35,72.57,68.64,74.66,11.8,58.16,64.195,D,10.2,Yes,Yes,Bachelor's,Medium,3,5.3
S4009,Ahmed,Williams,student3009@university.com,Female,24,Engineering,81.92,98.18,88.51,97.57,76.07,31.1,52.22,76.318,C,25.1,No,No,Master's,High,5,7.8
S4010,Sara,Johnson,student3010@university.com,Male,24,Engineering,92.96,72.84,76.76,92.19,90.23,50.9,61.57,73.9835,C,5.4,No,No,Bachelor's,Low,4,6.4
S4011,Liam,Smith,student3011@university.com,Male,23,Mathematics,95.85,67.58,78.82,91.49,63.32,21.6,67.01,71.0805,C,26.9,No,No,PhD,Low,5,7.0
S4012,Ahmed,Johnson,student3012@university.com,Male,23,Business,75.02,59.88,98.29,98.71,53.47,73.60000000000001,56.49,74.33500000000001,C,19.7,No,No,PhD,Low,2,7.0
S4013,Omar,Jones,student3013@university.com,Female,23,Mathematics,77.27,79.45,77.1,72.86,65.69,35.8,61.24,68.85249999999999,D,16.9,No,Yes,Bachelor's,Low,5,4.7
S4014,Maria,Williams,student3014@university.com,Male,23,Business,91.65,53.79,62.82,54.86,99.2,3.9,54.18,58.3715,F,22.7,No,No,None,Medium,7,7.3
S4015,Maria,Williams,student3015@university.com,Male,23,Business,76.88,46.3,81.48,88.27,94.97,87.8,76.18,77.29650000000001,C,6.7,Yes,Yes,PhD,High,10,8.3
S4016,Omar,Smith,student3016@university.com,Female,18,Mathematics,75.84,41.63,79.57,69.04,69.76,94.4,56.32,65.08500000000001,D,9.9,No,Yes,High School,High,10,8.5
S4017,John,Davis,student3017@university.com,Female,19,Business,95.25,57.54,40.83,59.52,93.81,61.900000000000006,87.14,66.3845,D,15.2,No,No,None,High,3,7.4
S4018,Liam,Williams,student3018@university.com,Female,21,Engineering,89.5,63.75,68.04,74.16,51.64,80.7,66.63,66.8845,D,20.4,No,No,High School,High,4,8.8
S4019,Omar,Smith,student3019@university.com,Male,20,CS,95.45,73.12,84.57,96.29,65.71,12.1,83.6,78.81,C,8.6,Yes,No,Bachelor's,Low,1,7.0
S4020,Emma,Smith,student3020@university.com,Female,23,Business,60.91,57.56,69.94,58.57,86.34,26.9,94.13,73.1225,C,14.5,Yes,Yes,Bachelor's,High,9,5.3
S4021,Emma,Johnson,student3021@university.com,Male,18,Engineering,76.22,99.04,86.78,92.43,61.07,32.5,54.3,74.4375,C,11.5,Yes,Yes,Bachelor's,High,3,7.3
S4022,Sara,Williams,student3022@university.com,Female,24,Mathematics,92.12,57.5,67.05,70.91,59.92,96.1,99.45,76.656,C,21.1,Yes,Yes,PhD,High,10,8.5
S4023,Maria,Smith,student3023@university.com,Male,21,Business,55.56,66.46,99.0,56.84,93.09,51.2,82.26,79.792,C,28.0,Yes,Yes,None,Low,6,5.8
S4024,John,Johnson,student3024@university.com,Female,21,Engineering,89.73,46.2,57.57,92.42,80.8,0.7000000000000001,52.67,59.1015,F,9.1,Yes,No,High School,Low,1,5.3
S4025,John,Brown,student3025@university.com,Male,21,Business,59.15,55.64,45.53,98.48,99.45,38.0,65.7,66.0555,D,9.7,Yes,No,Master's,Medium,5,8.8
S4026,Ahmed,Johnson,student3026@university.com,Male,18,Mathematics,90.41,42.9,65.8,64.56,56.73,0.8,94.31,66.57499999999999,D,20.0,Yes,No,None,Medium,10,7.8
S4027,Ahmed,Johnson,student3027@university.com,Female,20,CS,80.6,73.57,72.5,65.18,67.81,23.8,79.81,70.8515,C,16.3,No,No,High School,High,5,4.2
S4028,Omar,Smith,student3028@university.com,Female,23,Business,59.66,85.06,60.95,69.53,65.56,45.5,64.36,66.565,D,23.0,Yes,Yes,Master's,Low,5,6.8
S4029,John,Jones,student3029@university.com,Male,21,CS,73.67,51.74,54.54,90.71,94.01,32.3,97.02,75.1245,C,12.2,No,No,None,Low,1,5.2
S4030,Omar,Jones,student3030@university.com,Female,18,Business,84.1,62.07,80.32,50.52,62.76,3.3000000000000003,89.36,70.2175,C,18.6,Yes,Yes,None,Medium,7,5.4
S4031,Liam,Davis,student3031@university.com,Male,24,Business,81.69,41.0,62.63,61.2,67.67,11.6,86.78,64.3685,D,14.7,No,No,Bachelor's,High,5,4.4
S4032,Omar,Jones,student3032@university.com,Female,19,Mathematics,71.36,90.37,77.88,85.29,57.14,55.1,94.42,82.614,B,12.0,No,No,None,Low,1,5.2
S4033,Ahmed,Johnson,student3033@university.com,Female,24,Business,94.97,86.8,86.74,70.28,88.77,69.6,88.49,84.151,B,23.2,No,Yes,High School,Medium,8,6.5
S4034,Maria,Davis,student3034@university.com,Male,18,Engineering,75.96,43.8,85.66,66.51,61.89,40.5,64.34,65.47749999999999,D,24.9,No,Yes,Bachelor's,Medium,6,4.4
S4035,Omar,Smith,student3035@university.com,Female,18,Engineering,75.29,61.89,62.52,93.61,53.42,73.1,79.19,71.709,C,13.2,Yes,Yes,None,High,7,8.4
S4036,Ali,Williams,student3036@university.com,Female,18,CS,53.11,97.32,74.07,95.87,71.76,16.299999999999997,92.11,83.11999999999999,B,20.6,Yes,No,Bachelor's,High,4,7.9
S4037,Maria,Johnson,student3037@university.com,Male,21,CS,96.11,63.52,66.98,97.4,69.57,12.2,59.04,66.162,D,9.5,No,Yes,Master's,Low,1,5.9
S4038,John,Johnson,student3038@university.com,Male,18,Engineering,58.86,71.57,92.25,63.63,58.88,83.9,58.15,70.87049999999999,C,24.8,No,No,High School,Low,8,4.7
S4039,John,Davis,student3039@university.com,Female,19,CS,76.42,61.31,92.73,95.63,56.68,33.9,57.95,71.4715,C,12.0,Yes,No,Master's,Medium,1,9.0
S4040,Omar,Smith,student3040@university.com,Male,21,CS,90.18,75.77,60.62,86.85,94.83,43.2,59.71,69.10399999999998,D,9.3,No,No,High School,Low,9,6.8
S4041,Maria,Brown,student3041@university.com,Female,24,Engineering,60.77,98.69,45.5,57.71,53.39,94.8,55.16,61.462,D,28.5,No,No,PhD,High,6,6.1
S4042,Ahmed,Johnson,student3042@university.com,Female,19,Engineering,76.37,99.85,50.05,80.51,54.97,42.400000000000006,91.88,74.74749999999999,C,15.6,Yes,Yes,Master's,Low,5,5.0
S4043,Ahmed,Brown,student3043@university.com,Male,22,Engineering,62.03,86.48,62.02,51.32,62.25,0.3,90.92,69.691,D,21.1,Yes,Yes,PhD,Low,2,5.0
S4044,Emma,Brown,student3044@university.com,Male,24,Mathematics,87.98,64.26,73.85,85.42,97.64,93.8,57.57,72.6395,C,25.2,Yes,Yes,Bachelor's,Low,8,8.0
S4045,John,Jones,student3045@university.com,Male,18,Mathematics,78.22,69.67,79.41,86.68,54.27,1.4,85.28,74.386,C,22.2,No,No,Master's,High,9,6.6
S4046,Sara,Smith,student3046@university.com,Male,23,Engineering,92.8,61.4,59.88,89.47,90.8,66.2,81.35,74.3955,C,19.1,No,No,None,Low,3,8.9
S4047,Emma,Brown,student3047@university.com,Male,23,Business,94.73,99.13,80.05,58.63,94.6,32.3,63.81,73.8945,C,14.3,No,Yes,High School,Low,10,8.8
S4048,Ahmed,Smith,student3048@university.com,Male,21,Engineering,82.44,82.47,96.26,81.41,68.89,47.0,61.37,76.29700000000001,C,28.0,Yes,No,None,High,8,5.0
S4049,Maria,Jones,student3049@university.com,Female,23,Mathematics,86.27,66.94,79.12,58.94,64.69,54.7,62.53,66.625,D,8.3,Yes,No,None,High,10,9.0
S4050,Liam,Smith,student3050@university.com,Female,24,CS,77.46,40.73,49.51,97.33,83.87,40.8,86.53,69.4725,D,27.1,No,Yes,Bachelor's,Low,5,8.9
S4051,Ahmed,Johnson,student3051@university.com,Male,21,Business,69.22,71.23,74.78,83.75,85.13,77.4,65.97,74.116,C,22.7,Yes,No,Bachelor's,Low,10,8.0
